mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.004003365834554036,7.370009816086852e-07,0.0006672541300455729,0.0004718199602889324,,gini,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5}",0.5622115572742235,0.6536189293180222,0.5941436471135998,0.6033122337985714,0.037878419464856206,189,0.7460112825047067,0.7733615004529693,0.7586889440899212,0.7593539090158657,0.011175575726226005
0.004671335220336914,0.00047255047552836746,0.0010002454121907551,4.899036091938795e-07,,gini,6,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6}",0.597849366659064,0.5160784313725479,0.6050253429405441,0.5729919266021506,0.0403412882130072,192,0.7984182511818145,0.705925557945323,0.7708523638679019,0.7583987243316798,0.03877322468584516
0.00834035873413086,0.004031198355239702,0.001001437505086263,0.0008178001084444894,,gini,7,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 7}",0.646281220992884,0.5157157157157147,0.6613801555617574,0.6078040450785566,0.06539267773080774,187,0.8661550129069768,0.82574985327279,0.8467763413512137,0.8462270691769934,0.016499909216054466
0.006005207697550456,4.899036091938795e-07,0.0010170936584472656,2.3433849914343552e-05,,gini,8,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 8}",0.6541472046421913,0.5768763196621652,0.6605225526551781,0.630522531018577,0.03801418465638703,101,0.9075905382457179,0.8754632301242,0.8758070745085064,0.8862869476261414,0.015064567417288259
0.010675589243570963,0.005912424861073669,0.000667730967203776,0.0004721571350483414,,gini,9,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 9}",0.6336886256026638,0.5396470704216084,0.6355306160202255,0.6029647645676666,0.04476849740165782,190,0.9084225074498053,0.8877894383281383,0.9057444549876106,0.900652133588518,0.009160774649508428
0.006673097610473633,0.00047137099690188665,0.0010006427764892578,1.9466795466607238e-07,,gini,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 10}",0.651192069445253,0.526143790849672,0.6346930732091831,0.6040239639019592,0.05546761818886826,188,0.9590871644419017,0.9416707513479446,0.9408979196530532,0.9472186118142999,0.0083982626502062
0.007338921229044597,0.00047226964699704637,0.0010011990865071614,4.49566384116203e-07,,gini,11,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 11}",0.6350341241468968,0.5659050966608072,0.6575383780197243,0.6194972496621132,0.038984939193743406,112,0.9729739792828617,0.9695189330657256,0.9585028649972797,0.9669985924486223,0.006170757640477075
0.007339080174763997,0.0004721570949180422,0.0006672541300455729,0.0004718199602889324,,gini,12,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 12}",0.6499337405692508,0.5973656545668157,0.64087609053749,0.6293980628255339,0.022945144326402444,103,0.9827233706763593,0.9940920045127739,0.9791485951737752,0.9853213234543028,0.0063712055188709215
0.007339636484781901,0.000472100909153797,0.0010010401407877605,2.9736021254650284e-07,,gini,13,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 13}",0.6362748290459138,0.5899450361767524,0.6704051840774762,0.6322095839030659,0.03296840523600394,100,0.9957983193277311,0.997050206485546,0.9898024004099906,0.9942169754077558,0.0031631376481953753
0.011010169982910156,0.005663187794244362,0.0013347466786702473,0.0004711462140166774,,gini,14,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 14}",0.6572831148626636,0.5557402198926095,0.6537409744044904,0.6222654004771724,0.04705192958580685,110,0.9979035639412999,0.9978118161925601,0.9940594059405939,0.9965915953581513,0.0017909200330448055
0.0073401133219401045,0.000472101390774474,0.0006668567657470703,0.0004715389511856095,,gini,15,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 15}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.007007996241251628,0.0008204291130451579,0.0010010401407877605,4.49566384116203e-07,,gini,16,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 16}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.011676788330078125,0.005912335145729793,0.001334826151529948,0.00047159549854084375,,gini,17,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 17}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.007006247838338216,0.0008183841122864427,0.000667572021484375,0.00047204534555926787,,gini,18,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 18}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.007340431213378906,0.00047120225894440053,0.0010007222493489583,5.947204250930057e-07,,gini,19,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 19}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.00700688362121582,3.371747880871523e-07,0.0010006427764892578,8.485379419351666e-07,,gini,20,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 20}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.00700680414835612,1.1239159602905075e-07,0.0010007222493489583,5.947204250930057e-07,,gini,21,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 21}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.007007042566935222,7.370009816086851e-07,0.0006668567657470703,0.0004715389511856095,,gini,22,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 22}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
0.007340749104817708,0.00047165182485899015,0.000999768575032552,2.247831920581015e-07,,gini,23,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 23}",0.6379366634018939,0.5716459548567069,0.6440292445166531,0.6178767107710563,0.03277716453733352,113,1.0,1.0,1.0,1.0,0.0
