mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.004337310791015625,0.00047153903155141864,0.08607800801595052,0.002947243635449481,chebyshev,2,distance,"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}",0.4587128786195663,0.4034653465346536,0.43808792474563274,0.4334297254836594,0.022795537466531034,20,1.0,1.0,1.0,1.0,0.0
0.0020012855529785156,5.150429962800233e-07,0.0693966547648112,0.0033025147093541144,chebyshev,3,uniform,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",0.49795126682022095,0.37865983097688977,0.48019035389205733,0.45228101524173797,0.05254891854169647,13,0.7057081007177832,0.7130955061601296,0.740468892125366,0.7197574996677596,0.014952475223011274
0.003670295079549154,0.0012486155324827656,0.07973941167195638,0.008347390997104012,chebyshev,3,distance,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'distance'}",0.48899403665808994,0.3894862604540027,0.47982790504585443,0.45278039453902397,0.04490174930046037,12,1.0,1.0,1.0,1.0,0.0
0.0020006497701009116,1.1239159602905075e-07,0.07273292541503906,0.0030940672423819537,chebyshev,4,uniform,"{'metric': 'chebyshev', 'n_neighbors': 4, 'weights': 'uniform'}",0.3464517579415634,0.2313287209508606,0.35202259323864143,0.30994544004790636,0.05562428260171945,108,0.5258261750253175,0.47708465383473436,0.5098252880854527,0.5042453723151682,0.02028604720812835
0.002000570297241211,5.150429962800233e-07,0.07273403803507487,0.0030931589160567547,chebyshev,4,distance,"{'metric': 'chebyshev', 'n_neighbors': 4, 'weights': 'distance'}",0.4145824501907591,0.33490856790630813,0.4519408502772645,0.4004815702352677,0.04880137644686724,38,1.0,1.0,1.0,1.0,0.0
0.0016680558522542317,0.000471763814700398,0.07573493321736653,0.00249786827517389,chebyshev,5,uniform,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",0.48207618085250625,0.3811021082758902,0.45474271543707395,0.4393199815458996,0.042643025495520175,18,0.6060542284892463,0.6057208512830435,0.6157045020381089,0.6091598606034663,0.004629761240887409
0.0020013650258382163,4.899036091938795e-07,0.07540257771809895,0.002626437119933872,chebyshev,5,distance,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'distance'}",0.4827960704941504,0.3811021082758902,0.44422814872493693,0.43605629853110156,0.04191951678503446,19,1.0,1.0,1.0,1.0,0.0
0.0019915898640950522,1.3733866740689563e-05,0.07706967989603679,0.0029471358449954525,chebyshev,6,uniform,"{'metric': 'chebyshev', 'n_neighbors': 6, 'weights': 'uniform'}",0.3779382762112896,0.2937819164914392,0.3857673317827563,0.3525035630231484,0.041635902293401465,80,0.4920801727267494,0.5132262654249143,0.441650577571254,0.48231900524097265,0.030024768286035626
0.0020012855529785156,3.8933590933214475e-07,0.07740426063537598,0.002627022511319968,chebyshev,6,distance,"{'metric': 'chebyshev', 'n_neighbors': 6, 'weights': 'distance'}",0.4555135951661634,0.3703944164908297,0.4445743230079877,0.4235038291524477,0.0378101913317257,26,1.0,1.0,1.0,1.0,0.0
0.00400241216023763,0.001415178945414839,0.09241867065429688,0.012268753096110379,chebyshev,7,uniform,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'uniform'}",0.4827960704941505,0.35925064283090524,0.4536879542291637,0.4319269987997047,0.052734802893193204,22,0.539040970053277,0.6074155121799715,0.5330255116412917,0.5598273312915135,0.03373941962730474
0.0016679763793945312,0.00047120177640471074,0.0794057846069336,0.0026265079389872974,chebyshev,7,distance,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'distance'}",0.47429679922405454,0.35954413626894366,0.4438825131297415,0.4259225017866441,0.04854107315215771,24,1.0,1.0,1.0,1.0,0.0
0.002001047134399414,3.371747880871523e-07,0.08074053128560384,0.00249710362921039,chebyshev,8,uniform,"{'metric': 'chebyshev', 'n_neighbors': 8, 'weights': 'uniform'}",0.3884394900242281,0.2927768036607795,0.38451214056208605,0.35525288628022245,0.04419630303732676,77,0.46282502576868256,0.49351722484869137,0.4221171595904312,0.4594864700692684,0.029244393141700627
0.004336436589558919,0.0017014047208126133,0.09308497111002605,0.01023981235074777,chebyshev,8,distance,"{'metric': 'chebyshev', 'n_neighbors': 8, 'weights': 'distance'}",0.4565567100058671,0.3485484003618722,0.45333745364647726,0.4194921068278044,0.05017057749472193,31,1.0,1.0,1.0,1.0,0.0
0.004003683725992839,0.0014154035947122805,0.09508657455444336,0.012039110958225248,chebyshev,9,uniform,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'uniform'}",0.48315682218173983,0.3817176081075628,0.45474271543707395,0.43988551830948197,0.04272661342370616,17,0.5174120063486112,0.566122520834388,0.5158187839818795,0.5331177703882929,0.023346944887703877
0.0013340314229329426,0.0004714827453418679,0.0817411740620931,0.002496785037927254,chebyshev,9,distance,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'}",0.4835181133894474,0.36013256413403744,0.45509539320614256,0.4329307143473506,0.05275643548541591,21,1.0,1.0,1.0,1.0,0.0
0.0020014444986979165,4.49566384116203e-07,0.08274253209431966,0.0024969124975309388,chebyshev,10,uniform,"{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'uniform'}",0.42945427071427217,0.3167856690185478,0.3854527663391369,0.3772467513012816,0.046364608556550876,69,0.46174741457924856,0.47889576579856324,0.400703908438168,0.44711569627199327,0.033556489931996274
0.002001682917277018,1.1239159602905075e-07,0.08307520548502605,0.0021619665846091553,chebyshev,10,distance,"{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'}",0.4576046132250846,0.34912266249279217,0.43565757409008754,0.4141414779066373,0.046830033135103574,34,1.0,1.0,1.0,1.0,0.0
0.0020018418629964194,4.899036091938795e-07,0.09075029691060384,0.008185747102515713,chebyshev,11,uniform,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'uniform'}",0.45690547741104603,0.3719035202086054,0.45439058386247494,0.4277420473277044,0.039488165815557766,23,0.4931921331316166,0.522634857065636,0.46421246578395653,0.4933464853270697,0.02385109108919469
0.0026688575744628906,0.0017017943520740537,0.08974893887837727,0.007046312066501221,chebyshev,11,distance,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'distance'}",0.4572547780761336,0.34998761251961386,0.46444110738901107,0.42390462384380606,0.05233762849204549,25,1.0,1.0,1.0,1.0,0.0
0.00200041135152181,2.9736021254650284e-07,0.08507808049519856,0.002162702385339787,chebyshev,12,uniform,"{'metric': 'chebyshev', 'n_neighbors': 12, 'weights': 'uniform'}",0.3464517579415634,0.29302743654496455,0.31759074929052517,0.31903163885436897,0.021835812643875834,103,0.4415176556028794,0.4640331360643212,0.38996994226684834,0.43184024464468296,0.031000842795112005
0.0016674200693766277,0.00047165134277924473,0.08507776260375977,0.0029465144568160614,chebyshev,12,distance,"{'metric': 'chebyshev', 'n_neighbors': 12, 'weights': 'distance'}",0.4284499420177816,0.32692629115828215,0.4150222788033103,0.3901444661897938,0.04502681637858729,46,1.0,1.0,1.0,1.0,0.0
0.0020012855529785156,5.150429962800233e-07,0.08541162808736165,0.002626588528506746,chebyshev,13,uniform,"{'metric': 'chebyshev', 'n_neighbors': 13, 'weights': 'uniform'}",0.3875083372405552,0.34969882003465663,0.42489829772107934,0.38736852744253975,0.03069555861748058,52,0.5162552398695831,0.5142806767371956,0.41382114493028943,0.48145235384568935,0.04782928000998133
0.002669175465901693,0.0009445389930885175,0.09308385848999023,0.012038152894545018,chebyshev,13,distance,"{'metric': 'chebyshev', 'n_neighbors': 13, 'weights': 'distance'}",0.38781822507732594,0.327473631341035,0.43531537192679315,0.38353704247285475,0.044123589915038654,63,1.0,1.0,1.0,1.0,0.0
0.0016678174336751301,0.00047142655959197545,0.08641235033671062,0.002626699633819614,chebyshev,14,uniform,"{'metric': 'chebyshev', 'n_neighbors': 14, 'weights': 'uniform'}",0.3249349354892299,0.32774798927613974,0.35260837008070584,0.33509401416585133,0.012434854173063292,93,0.41183901822775487,0.4545174350773503,0.35710213621261755,0.40781952983924086,0.039871061589456504
0.003335158030192057,0.0018873921122724367,0.09508633613586426,0.010042150922798511,chebyshev,14,distance,"{'metric': 'chebyshev', 'n_neighbors': 14, 'weights': 'distance'}",0.3672993092347933,0.35027688238697446,0.41535276317885034,0.37763984572998893,0.02755194262343386,68,1.0,1.0,1.0,1.0,0.0
0.0026694933573404946,0.0017014982208532036,0.09441828727722168,0.012564265568014986,chebyshev,15,uniform,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'uniform'}",0.39912324006240035,0.34969882003465663,0.4046770512153129,0.38450414186981624,0.02470973693916862,61,0.4406527317961858,0.514664342948592,0.4194323115292735,0.4582497954246838,0.04082097041408635
0.0016678174336751301,0.00047125812297725106,0.08741267522176106,0.0026266793564767572,chebyshev,15,distance,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'distance'}",0.40936292110581385,0.33880690085221404,0.41568377430666276,0.3879576970014374,0.03484265286929783,49,1.0,1.0,1.0,1.0,0.0
0.0020011266072591147,1.1239159602905075e-07,0.08774733543395996,0.00249616906854401,chebyshev,16,uniform,"{'metric': 'chebyshev', 'n_neighbors': 16, 'weights': 'uniform'}",0.35827578253259723,0.3170535752040259,0.341361256544503,0.33890275273542003,0.016919674693354765,91,0.4013886926508268,0.4497993528765882,0.39973332350605734,0.4169737896778241,0.023221014351062916
0.0016676584879557292,0.0004721580981744986,0.08842221895853679,0.0020466352281878824,chebyshev,16,distance,"{'metric': 'chebyshev', 'n_neighbors': 16, 'weights': 'distance'}",0.3893751285641297,0.35027688238697446,0.4156837743066627,0.3851132222584498,0.02686790007049811,58,1.0,1.0,1.0,1.0,0.0
0.004002094268798828,0.0021627026014486707,0.10309354464213054,0.011528009903943441,chebyshev,17,uniform,"{'metric': 'chebyshev', 'n_neighbors': 17, 'weights': 'uniform'}",0.4201331710460373,0.35027688238697446,0.4046770512153129,0.3917043320409428,0.029959097342933113,44,0.4264140473264874,0.48268945421872195,0.4243473115893779,0.44448360437819573,0.027028787994524017
0.0016680558522542317,0.00047226964699704637,0.08874742190043132,0.002496954977560745,chebyshev,17,distance,"{'metric': 'chebyshev', 'n_neighbors': 17, 'weights': 'distance'}",0.41980254685935064,0.36161209481944084,0.4150222788033102,0.3988186771581812,0.02637534654864692,40,1.0,1.0,1.0,1.0,0.0
0.002001682917277018,1.0721474936192862e-06,0.0890812873840332,0.0021610836320601298,chebyshev,18,uniform,"{'metric': 'chebyshev', 'n_neighbors': 18, 'weights': 'uniform'}",0.3359185552067378,0.31732193491049165,0.3529019901740365,0.3353809899590339,0.014528270434409928,92,0.37449741527857394,0.43509821015287875,0.39463264630174655,0.4014094239110664,0.02519996853072144
0.002001523971557617,3.371747880871523e-07,0.08974893887837727,0.002496848927904862,chebyshev,18,distance,"{'metric': 'chebyshev', 'n_neighbors': 18, 'weights': 'distance'}",0.38906274863416984,0.36161209481944084,0.4046770512153129,0.3851184956282587,0.017798602569733604,57,1.0,1.0,1.0,1.0,0.0
0.005337874094645183,0.00047227048953177124,0.1064302921295166,0.004032224401644287,chebyshev,19,uniform,"{'metric': 'chebyshev', 'n_neighbors': 19, 'weights': 'uniform'}",0.4399940871375964,0.3280228073117562,0.38451214056208605,0.3841932851379961,0.04571610272378484,62,0.42097943776695945,0.4779800762295246,0.41448155867633535,0.4378136908909398,0.028525538166642328
0.00266877810160319,0.0009438084728247341,0.0990902582804362,0.012204590048754816,chebyshev,19,distance,"{'metric': 'chebyshev', 'n_neighbors': 19, 'weights': 'distance'}",0.42046431642304416,0.3280228073117562,0.4053262744154337,0.38461534916096507,0.040482442938963206,60,1.0,1.0,1.0,1.0,0.0
0.0020013650258382163,5.619579801452538e-07,0.09041595458984375,0.0020557773934284916,chebyshev,20,uniform,"{'metric': 'chebyshev', 'n_neighbors': 20, 'weights': 'uniform'}",0.3903152853531997,0.30537341394873574,0.3637039791744147,0.3531421779218166,0.03547467992638123,79,0.369348027603253,0.4404348741244006,0.36779424308676256,0.39252571493813876,0.03388282959486368
0.0020018418629964194,8.104673248279548e-07,0.09074966112772624,0.002496381481707075,chebyshev,20,distance,"{'metric': 'chebyshev', 'n_neighbors': 20, 'weights': 'distance'}",0.43046331896384354,0.33965409460304263,0.3841996179948799,0.38478621061419815,0.03707783853109058,59,1.0,1.0,1.0,1.0,0.0
